Actual,Predicted
6704.3,6919.7
5043.7,4999.2
5247.9,5216.3
5719.3,5585.3
5790.3,5729.4
6204.7,6223.2
6137.4,6305.5
6779.0,6848.1
6274.6,6287.4
6538.6,6407.8
6228.5,6109.8
5811.6,5768.7
5291.8,5307.3
6555.5,6589.4
6289.9,6350.9
5387.6,5328.7
4713.5,4709.5
6559.3,6515.7
5203.2,5251.6
6369.7,6367.1
5585.6,5600.4
6143.2,6097.5
6570.6,6578.2
4522.3,4493.3
6874.2,6800.9
5182.6,5165.1
6772.1,6890.6
7293.5,7396.0
6924.2,6987.8
6812.8,6853.1
6037.3,6168.5
6377.6,6344.9
5507.1,5595.1
6804.8,6696.5
5919.1,6018.1
4542.0,4428.1
5880.2,5824.5
5910.6,5920.0
5438.1,5538.9
5809.9,5859.6
6300.6,6195.5
6679.7,6674.0
5289.6,5261.8
5775.7,5713.0
5474.3,5378.1
6838.3,6844.0
6857.9,6811.7
7331.0,7464.4
5968.1,5872.8
6657.3,6640.5
5912.2,5837.4
5430.5,5382.0
6602.0,6647.0
5743.6,5788.5
5462.2,5485.5
6603.3,6534.1
5399.4,5283.7
6137.6,6102.6
6289.6,6313.6
5172.6,5116.9
5595.1,5601.9
7099.3,7096.4
5348.1,5295.8
5345.1,5353.6
4953.6,4873.5
5276.2,5288.8
7124.5,7003.8
4637.7,4640.1
5735.6,5857.8
6657.4,6596.0
5834.7,5818.3
6570.8,6542.2
6389.2,6340.5
5255.3,5237.4
6164.6,5953.8
6923.1,6917.3
6030.7,6113.3
5657.2,5773.5
5230.5,5240.1
6442.4,6579.4
7192.2,7073.3
5634.4,5663.3
6298.0,6119.4
5051.3,5024.2
4775.6,4814.4
6188.4,6169.9
5171.2,5149.1
6124.6,6143.4
5772.7,5754.1
6160.6,6157.9
6493.9,6523.8
6616.0,6597.7
6322.6,6284.7
5499.7,5637.1
4969.6,5015.2
7129.7,7137.3
6400.3,6525.3
6537.1,6437.9
5929.6,5881.5
6581.2,6719.8
6800.5,6767.1
7091.9,7080.2
4653.6,4758.8
7068.0,6940.9
6316.0,6465.9
6024.3,5984.6
4750.3,4726.4
4796.6,4815.3
7044.5,6963.1
6466.5,6512.0
5370.0,5438.7
5803.3,5881.8
5731.8,5734.3
5014.7,4960.4
7326.9,7237.1
6319.0,6217.3
5949.3,6035.7
7117.4,7114.4
4950.1,5072.9
5457.0,5540.2
6467.0,6496.7
5525.0,5591.3
5598.3,5731.5
5626.8,5726.7
6185.1,6071.0
5066.3,5063.2
6160.1,6119.9
5757.5,5732.0
5118.7,5111.8
5916.8,5968.4
6135.0,6242.9
5649.6,5595.7
6490.0,6580.1
5855.3,5827.0
7132.8,7182.8
5088.5,5101.0
4941.2,4918.5
6281.4,5993.0
6528.5,6564.0
6906.1,6867.7
5356.4,5413.6
5395.7,5336.3
5954.9,5934.9
6844.7,6753.9
5278.4,5205.2
4578.6,4598.0
7206.3,7286.7
6145.2,6143.3
5944.3,5919.3
5199.0,5198.6
5696.8,5732.4
6022.1,6176.7
5551.3,5586.6
5903.2,5882.7
5561.2,5521.5
5543.3,5503.5
6672.3,6677.7
6397.8,6364.3
5722.0,5656.1
5435.1,5409.9
6177.0,6049.5
6741.4,6783.7
5908.8,5961.8
6738.3,6935.1
6153.7,6148.9
5074.4,5048.4
5444.7,5485.0
6909.3,6810.4
6817.0,6785.6
7018.1,7048.5
6082.6,5947.2
4683.9,4580.8
6539.3,6395.5
6011.8,6050.8
5258.5,5288.6
6740.5,6756.6
6886.0,6784.0
6651.1,6565.9
6390.5,6319.4
6399.8,6393.9
5061.5,5101.6
6818.4,6959.3
6805.3,6850.3
6219.4,6379.9
4494.0,4578.4
6654.9,6750.5
5872.9,5919.4
5659.8,5615.3
7259.9,7418.3
5322.7,5526.9
6387.2,6275.6
6720.3,6805.0
6551.7,6550.7
5634.9,5660.3
4732.3,4766.9
4907.6,4892.3
5669.9,5563.2
7252.3,7255.8
7087.1,6918.1
7184.7,7227.2
5235.3,5244.3
5554.1,5488.3
5129.0,5051.7
7038.3,7030.0
7351.1,7445.0
5226.2,5204.8
5652.5,5827.1
6070.0,5972.6
7081.3,7115.2
6375.4,6249.4
5085.6,5089.8
5159.2,5187.9
5553.0,5594.5
5217.3,5121.5
7384.9,7278.9
6961.8,6915.549999999999
4835.3,4749.7
6546.4,6494.5
6325.6,6319.1
5216.1,5104.9
5890.9,5891.9
6752.6,6692.0
4913.9,4886.5
5941.7,6000.8
5578.6,5642.1
5184.1,5209.4
6722.3,6797.0
5062.2,5188.4
5907.9,5999.0
5247.2,5384.0
5263.7,5282.4
6139.2,6197.5
6055.2,5985.4
5927.7,5890.8
7101.9,7028.3
5792.7,5875.1
5770.3,5722.0
6407.8,6535.3
5563.4,5649.3
6838.4,6852.0
5888.9,5775.6
5418.2,5431.2
5557.5,5468.9
6378.6,6503.9
6476.2,6459.8
5934.1,5940.2
7068.0,6989.3
6548.2,6586.5
5665.4,5756.3
6664.8,6666.6
6122.8,6170.9
6324.9,6345.9
6264.8,6358.5
5567.0,5541.6
6379.5,6364.5
6155.2,6234.9
5446.5,5467.3
7466.7,7409.0
5763.2,5854.0
4767.0,4752.1
5929.7,6035.3
5439.9,5506.3
5086.7,5094.0
5728.1,5688.6
5883.2,5869.1
5275.4,5246.1
6868.1,6903.7
6067.7,6078.9
5933.0,5891.4
6238.2,6359.0
5820.9,5821.0
4919.9,5007.1
5551.6,5452.0
6578.7,6585.4
5175.3,5204.7
6576.1,6600.8
6364.2,6199.7
6042.9,5915.3
6816.0,6986.1
7122.9,7044.0
6999.2,6975.6
6466.9,6540.1
5400.1,5317.4
