Datetime,Actual,Forecast
2023-02-05 13:30:00,5654.0,5621.716762810154
2023-02-05 14:00:00,5718.4,5676.407061510665
2023-02-05 14:30:00,5762.5,5745.063888894259
2023-02-05 15:00:00,5819.9,5790.763794367929
2023-02-05 15:30:00,5897.8,5823.52001506206
2023-02-05 16:00:00,5979.4,5965.158925228222
2023-02-05 16:30:00,5997.3,6016.552467462826
2023-02-05 17:00:00,5985.2,6021.932176302084
2023-02-05 17:30:00,5969.0,6001.190084282999
2023-02-05 18:00:00,5974.4,5978.754383124401
2023-02-05 18:30:00,6015.9,5990.907201092567
2023-02-05 19:00:00,6087.2,6067.6895323726385
2023-02-05 19:30:00,6131.2,6177.03456863168
2023-02-05 20:00:00,6159.2,6184.532276014146
2023-02-05 20:30:00,6176.9,6162.321307010854
2023-02-05 21:00:00,6166.2,6185.9858099394305
2023-02-05 21:30:00,6150.4,6172.890328233371
2023-02-05 22:00:00,6060.0,6098.036284004537
2023-02-05 22:30:00,5944.8,5912.743134163406
2023-02-05 23:00:00,5792.1,5834.836260620278
2023-02-05 23:30:00,5671.2,5680.917009058065
2023-02-12 00:00:00,5866.4,5894.93758054816
2023-02-12 00:30:00,5793.5,5749.844975361788
2023-02-12 01:00:00,5676.0,5727.546339660211
2023-02-12 01:30:00,5572.0,5624.730665367036
2023-02-12 02:00:00,5498.6,5497.494671354816
2023-02-12 02:30:00,5431.2,5411.300528111399
2023-02-12 03:00:00,5352.9,5344.928516582835
2023-02-12 03:30:00,5262.4,5288.803334363914
2023-02-12 04:00:00,5230.9,5210.2654587137495
2023-02-12 04:30:00,5203.8,5200.858482865779
2023-02-12 05:00:00,5198.3,5197.502609677921
2023-02-12 05:30:00,5217.0,5205.415032216261
2023-02-12 06:00:00,5235.5,5262.055842813206
2023-02-12 06:30:00,5276.4,5291.733967557405
2023-02-12 07:00:00,5322.3,5329.422683005786
2023-02-12 07:30:00,5367.9,5343.470798388885
2023-02-12 08:00:00,5432.2,5385.000848432979
2023-02-12 08:30:00,5535.4,5535.516613101099
2023-02-12 09:00:00,5624.1,5625.9116558282685
2023-02-12 09:30:00,5689.1,5701.174216555949
2023-02-12 10:00:00,5759.9,5776.011072576544
2023-02-12 10:30:00,5870.3,5854.389389574283
2023-02-12 11:00:00,5871.7,5880.126082241765
2023-02-12 11:30:00,5841.0,5870.52785897125
2023-02-12 12:00:00,5787.7,5826.47526699673
2023-02-12 12:30:00,5727.7,5751.446773595304
2023-02-12 13:00:00,5696.8,5718.716540063597
2023-02-12 13:30:00,5749.8,5695.50197913462
2023-02-12 14:00:00,5737.0,5767.026183573057
2023-02-12 14:30:00,5818.5,5753.364887923761
2023-02-12 15:00:00,5891.2,5837.778864257707
2023-02-12 15:30:00,6000.8,5897.377123980067
2023-02-12 16:00:00,6037.9,6074.47725882047
2023-02-12 16:30:00,6004.3,6072.613150449482
2023-02-12 17:00:00,5976.7,6013.975080842203
2023-02-12 17:30:00,6012.3,5978.389872730989
2023-02-12 18:00:00,6028.5,6022.303858382393
2023-02-12 18:30:00,6020.8,6052.6510522024655
2023-02-12 19:00:00,6059.2,6069.073849993334
2023-02-12 19:30:00,6081.5,6135.825303444514
2023-02-12 20:00:00,6122.4,6123.415142736464
2023-02-12 20:30:00,6129.4,6121.633791064345
2023-02-12 21:00:00,6118.7,6137.756999941727
2023-02-12 21:30:00,6094.3,6124.015572996104
2023-02-12 22:00:00,6013.2,6040.201745148928
2023-02-12 22:30:00,5887.8,5865.511680594624
2023-02-12 23:00:00,5759.3,5777.512396628358
2023-02-12 23:30:00,5641.4,5649.761429562856
2023-02-13 00:00:00,5517.9,5548.687729869075
2023-02-13 00:30:00,5450.9,5389.735101203792
2023-02-13 01:00:00,5345.7,5377.8069730555935
2023-02-13 01:30:00,5233.5,5306.841855599664
2023-02-13 02:00:00,5159.6,5171.194365701913
2023-02-13 02:30:00,5098.0,5077.396860612189
2023-02-13 03:00:00,5078.4,5017.6446872937195
2023-02-13 03:30:00,5043.7,5027.4787900575675
2023-02-13 04:00:00,5035.6,5015.451162244913
2023-02-13 04:30:00,5025.0,5028.665530603925
2023-02-13 05:00:00,5034.5,5029.940692624358
2023-02-13 05:30:00,5143.1,5052.315187187365
2023-02-13 06:00:00,5301.0,5218.277663881047
2023-02-13 06:30:00,5568.0,5411.302119267821
2023-02-13 07:00:00,5750.3,5700.571831068124
2023-02-13 07:30:00,5932.9,5855.924452985388
2023-02-13 08:00:00,6109.8,6021.670614473758
2023-02-13 08:30:00,6347.4,6274.0257084033
2023-02-13 09:00:00,6506.9,6486.006863897211
2023-02-13 09:30:00,6600.4,6612.536859117196
2023-02-13 10:00:00,6597.2,6694.140093201881
2023-02-13 10:30:00,6637.8,6677.882222063995
2023-02-13 11:00:00,6667.2,6617.14366251084
2023-02-13 11:30:00,6701.3,6645.297896204506
2023-02-13 12:00:00,6677.1,6693.66482351389
2023-02-13 12:30:00,6560.8,6648.311408906204
2023-02-13 13:00:00,6440.8,6539.881577310666
2023-02-13 13:30:00,6444.0,6417.339945449313
2023-02-13 14:00:00,6424.8,6439.440407277166
2023-02-13 14:30:00,6538.0,6424.963445579345
2023-02-13 15:00:00,6608.1,6550.807545577549
2023-02-13 15:30:00,6588.2,6614.104825638485
2023-02-13 16:00:00,6661.0,6642.523221908426
2023-02-13 16:30:00,6748.3,6676.493086853538
2023-02-13 17:00:00,6809.6,6769.295398961677
2023-02-13 17:30:00,6857.6,6834.666848480319
2023-02-13 18:00:00,6812.0,6875.146586047539
2023-02-13 18:30:00,6745.1,6807.453130571663
2023-02-13 19:00:00,6721.5,6749.975725181793
2023-02-13 19:30:00,6729.2,6762.326797831813
2023-02-13 20:00:00,6727.2,6745.1772462506615
2023-02-13 20:30:00,6676.6,6701.533699832052
2023-02-13 21:00:00,6638.1,6658.140079952645
2023-02-13 21:30:00,6553.6,6621.381596985343
2023-02-13 22:00:00,6446.9,6468.240680425776
2023-02-13 22:30:00,6263.9,6267.402102899414
2023-02-13 23:00:00,6109.2,6130.302186622993
2023-02-13 23:30:00,5965.1,5978.684319948224
2023-02-19 00:00:00,5801.5,5816.613233268351
2023-02-19 00:30:00,5721.0,5684.991016677034
2023-02-19 01:00:00,5612.3,5654.257465966742
2023-02-19 01:30:00,5513.0,5564.6689481623125
2023-02-19 02:00:00,5390.7,5443.198512495502
2023-02-19 02:30:00,5319.9,5299.498662487873
2023-02-19 03:00:00,5268.5,5226.919682051882
2023-02-19 03:30:00,5218.0,5206.7654772605365
2023-02-19 04:00:00,5185.9,5176.838835160498
2023-02-19 04:30:00,5166.7,5164.752324770521
2023-02-19 05:00:00,5156.7,5164.139876617173
2023-02-19 05:30:00,5177.9,5165.3203661595135
2023-02-19 06:00:00,5217.7,5223.414113533515
2023-02-19 06:30:00,5291.7,5277.297539072187
2023-02-19 07:00:00,5346.9,5353.018448383795
2023-02-19 07:30:00,5399.9,5375.822865457783
2023-02-19 08:00:00,5432.8,5420.7319833964
2023-02-19 08:30:00,5559.7,5533.356403646596
2023-02-19 09:00:00,5571.1,5648.155567786109
2023-02-19 09:30:00,5630.6,5640.470792995387
2023-02-19 10:00:00,5666.3,5705.557373617717
2023-02-19 10:30:00,5740.8,5752.700988044422
2023-02-19 11:00:00,5704.9,5741.352495328725
2023-02-19 11:30:00,5696.8,5693.3745580336745
2023-02-19 12:00:00,5683.6,5679.957411703921
2023-02-19 12:30:00,5637.4,5657.026841393088
2023-02-19 13:00:00,5666.8,5639.882561901638
2023-02-19 13:30:00,5727.4,5679.066559461584
2023-02-19 14:00:00,5690.6,5757.230940286886
2023-02-19 14:30:00,5722.9,5708.282462095492
2023-02-19 15:00:00,5813.8,5732.8672842789365
2023-02-19 15:30:00,5894.4,5814.449252561436
2023-02-19 16:00:00,5939.8,5966.570564571546
2023-02-19 16:30:00,5978.1,5973.167999576162
2023-02-19 17:00:00,6015.4,5998.471614004586
2023-02-19 17:30:00,6063.1,6038.641328804781
2023-02-19 18:00:00,6059.3,6088.7333072485735
2023-02-19 18:30:00,6104.4,6085.255182034642
2023-02-19 19:00:00,6154.0,6155.794235120485
2023-02-19 19:30:00,6222.0,6238.8781569085095
2023-02-19 20:00:00,6298.2,6272.867199264947
2023-02-19 20:30:00,6329.9,6307.833342554955
2023-02-19 21:00:00,6337.1,6346.647339248842
2023-02-19 21:30:00,6323.5,6347.14725952763
2023-02-19 22:00:00,6251.9,6271.095917190533
2023-02-19 22:30:00,6111.8,6104.00908425168
2023-02-19 23:00:00,5985.2,5997.314185672858
2023-02-19 23:30:00,5860.6,5869.662427038697
2023-02-26 00:00:00,5815.1,5836.463944800542
2023-02-26 00:30:00,5745.0,5708.229067614854
2023-02-26 01:00:00,5644.8,5691.415045815353
2023-02-26 01:30:00,5532.6,5591.705026971324
2023-02-26 02:00:00,5474.6,5454.434961735493
2023-02-26 02:30:00,5364.6,5388.557122546856
2023-02-26 03:00:00,5291.4,5274.737848340321
2023-02-26 03:30:00,5256.3,5221.715588354302
2023-02-26 04:00:00,5210.6,5210.367198113741
2023-02-26 04:30:00,5192.7,5187.900571649762
2023-02-26 05:00:00,5191.8,5187.540167581753
2023-02-26 05:30:00,5211.0,5200.058974980614
2023-02-26 06:00:00,5235.7,5256.897200279859
2023-02-26 06:30:00,5316.9,5292.87304044027
2023-02-26 07:00:00,5387.2,5375.947498051974
2023-02-26 07:30:00,5430.3,5417.538727303557
2023-02-26 08:00:00,5484.6,5451.525077084854
2023-02-26 08:30:00,5568.9,5586.336679349457
2023-02-26 09:00:00,5629.3,5654.637395576334
2023-02-26 09:30:00,5651.8,5698.457763910443
2023-02-26 10:00:00,5674.8,5727.2110290803275
2023-02-26 10:30:00,5740.9,5755.108152429809
2023-02-26 11:00:00,5711.7,5735.919779002454
2023-02-26 11:30:00,5710.7,5698.394347788376
2023-02-26 12:00:00,5671.8,5694.869314704117
2023-02-26 12:30:00,5621.2,5642.76443414613
2023-02-26 13:00:00,5601.5,5618.754273416594
2023-02-26 13:30:00,5640.9,5605.389906817298
2023-02-26 14:00:00,5627.2,5660.067446539614
2023-02-26 14:30:00,5656.9,5642.868756508652
2023-02-26 15:00:00,5710.3,5670.166466447351
2023-02-26 15:30:00,5769.9,5707.386887112662
2023-02-26 16:00:00,5772.7,5834.00916754307
2023-02-26 16:30:00,5800.5,5796.94685867545
2023-02-26 17:00:00,5841.7,5813.723231803189
2023-02-26 17:30:00,5881.0,5864.274606158335
2023-02-26 18:00:00,5975.6,5908.33052218507
2023-02-26 18:30:00,6058.4,6015.470194076775
2023-02-26 19:00:00,6137.0,6132.215709501696
2023-02-26 19:30:00,6237.8,6237.4039920312
2023-02-26 20:00:00,6299.0,6299.520742398423
2023-02-26 20:30:00,6321.3,6313.009234140305
2023-02-26 21:00:00,6327.0,6335.459153045028
2023-02-26 21:30:00,6294.4,6334.126534874703
2023-02-26 22:00:00,6237.8,6238.1999708774665
2023-02-26 22:30:00,6092.4,6087.8251879300815
2023-02-26 23:00:00,5966.6,5977.953621424405
2023-02-26 23:30:00,5825.8,5850.49082624803
2023-03-05 00:00:00,5418.1,5458.601685268904
2023-03-05 00:30:00,5306.4,5301.02307448275
2023-03-05 01:00:00,5187.9,5237.290900705365
2023-03-05 01:30:00,5095.3,5140.783247340333
2023-03-05 02:00:00,5034.0,5031.498526313977
2023-03-05 02:30:00,5022.1,4958.814059872937
2023-03-05 03:00:00,4990.6,4953.812979214638
2023-03-05 03:30:00,4952.8,4949.888655663737
2023-03-05 04:00:00,4936.6,4924.590237915642
2023-03-05 04:30:00,4896.1,4924.594124085555
2023-03-05 05:00:00,4872.5,4900.59791573173
2023-03-05 05:30:00,4903.3,4882.19960443043
2023-03-05 06:00:00,4953.3,4948.525457989561
2023-03-05 06:30:00,5057.1,5018.547278351447
2023-03-05 07:00:00,5119.6,5129.282769331815
2023-03-05 07:30:00,5187.8,5159.79000088401
2023-03-05 08:00:00,5249.3,5217.8097165104355
2023-03-05 08:30:00,5410.8,5360.089991626651
2023-03-05 09:00:00,5434.2,5512.164094972063
2023-03-05 09:30:00,5429.6,5514.800599393241
2023-03-05 10:00:00,5477.7,5502.2874674236555
2023-03-05 10:30:00,5643.0,5558.461179618406
2023-03-05 11:00:00,5712.0,5657.298618072669
2023-03-05 11:30:00,5618.1,5731.83712472983
2023-03-05 12:00:00,5509.2,5613.157615382918
